0.015107052644829255,user5,0,1,default,server1,719949,946
0.022441991278297824,user6,0,1,default,server1,473946,667
0.04181153826321071,user2,0,1,default,server1,136146,771
0.051789334185974756,user8,0,1,default,server1,679715,788
0.12988843369171288,user4,0,1,default,server1,655979,843
0.13080140775176485,user6,0,1,default,server1,623617,914
0.134212282057543,user1,0,1,default,server1,222149,761
0.16396356891510344,user1,0,1,default,server1,354540,466
0.16898892865415915,user3,0,1,default,server1,643693,446
0.20718985345001328,user6,0,1,default,server1,562267,663
0.21101334676744576,user7,0,1,default,server1,235763,546
0.2271033075585085,user1,0,1,default,server1,197052,860
0.24824369920572442,user4,0,1,default,server1,309515,826
0.26240356458431335,user5,0,1,default,server1,226730,827
0.29237445147601204,user5,0,1,default,server1,319861,915
0.32039760875324264,user6,0,1,default,server1,242071,722
0.3354024020048624,user2,0,1,default,server1,545060,557
0.3571196799205585,user8,0,1,default,server1,285725,616
0.41214644087907726,user5,0,1,default,server1,311129,730
0.4545548118017134,user3,0,1,default,server1,447391,467
0.48330583436832997,user8,0,1,default,server1,471516,574
0.4913092705640617,user1,0,1,default,server1,799774,507
0.4926969200335468,user3,0,1,default,server1,554253,731
0.49558876789219863,user2,0,1,default,server1,560179,454
0.5358846750633605,user8,0,1,default,server1,286724,738
0.5542310220832106,user6,0,1,default,server1,608306,621
0.5885652873875636,user1,0,1,default,server1,288813,921
0.6186852780668685,user2,0,1,default,server1,590758,820
0.6192665499874458,user5,0,1,default,server1,368107,797
0.6599864324960767,user8,0,1,default,server1,329207,412
0.667149612619603,user6,0,1,default,server1,109278,542
0.6756930427293646,user8,0,1,default,server1,662259,439
0.6766317986216772,user6,0,1,default,server1,311315,913
0.6803524444875029,user1,0,1,default,server1,789471,629
0.682503517274681,user1,0,1,default,server1,591250,777
0.6845634109961158,user8,0,1,default,server1,585543,637
0.6868618209308688,user7,0,1,default,server1,527811,841
0.6897838991830246,user7,0,1,default,server1,117484,908
0.7028532135008068,user2,0,1,default,server1,670501,913
0.721118144858764,user3,0,1,default,server1,505534,752
0.7226008231056971,user1,0,1,default,server1,446976,428
0.7269777805869245,user4,0,1,default,server1,104478,691
0.7281073981761795,user7,0,1,default,server1,476175,698
0.7368905965718864,user8,0,1,default,server1,688745,785
0.744713401711418,user3,0,1,default,server1,774386,900
0.7451561900001735,user8,0,1,default,server1,590856,962
0.7926886824303458,user7,0,1,default,server1,569945,570
0.8009873861852518,user2,0,1,default,server1,598145,889
0.8091074784019371,user1,0,1,default,server1,348400,952
0.8116931780460883,user7,0,1,default,server1,166910,672
0.8226190009600614,user6,0,1,default,server1,313242,478
0.8404612510714314,user1,0,1,default,server1,167877,520
0.8411875985480817,user8,0,1,default,server1,402302,668
0.8622898439605995,user2,0,1,default,server1,507090,401
0.8801976246844868,user4,0,1,default,server1,447224,820
0.8931547215573461,user2,0,1,default,server1,548522,614
0.9073693715749296,user6,0,1,default,server1,787052,486
0.9119795955889473,user6,0,1,default,server1,336330,968
0.949697878923388,user3,0,1,default,server1,289167,998
0.9739723361638091,user3,0,1,default,server1,788921,565
0.975775563596572,user3,0,1,default,server1,190303,710
0.981948825866651,user4,0,1,default,server1,153056,849
1.005599449586934,user1,0,1,default,server1,213335,955
1.0198714294650166,user8,0,1,default,server1,419770,619
1.032828504862752,user1,0,1,default,server1,776640,757
1.0514972365285078,user1,0,1,default,server1,728129,579
1.0783640445628477,user7,0,1,default,server1,586394,925
1.109469518278991,user2,0,1,default,server1,166338,454
1.114436416105455,user2,0,1,default,server1,334676,573
1.1501229796822323,user2,0,1,default,server1,348811,523
1.1833595022973962,user4,0,1,default,server1,398668,546
1.1843942947110455,user6,0,1,default,server1,182589,844
1.2186024910999746,user4,0,1,default,server1,109742,955
1.2295050778193253,user8,0,1,default,server1,670426,687
1.2977317825933739,user2,0,1,default,server1,480915,839
1.3069167940309807,user6,0,1,default,server1,661959,749
1.3284733883675601,user6,0,1,default,server1,612231,690
